,word_count
81055,12
81056,15
81057,14
81058,13
81059,14
81060,17
81061,13
81062,13
81063,14
81064,19
81065,14
81066,16
81067,15
81068,13
81069,13
81070,16
81071,12
81072,18
81073,21
81074,14
81075,17
81076,17
81077,19
81078,20
81079,10
81080,16
81081,17
81082,13
81083,18
81084,12
81085,10
81086,11
81087,12
81088,13
81089,11
81090,20
81091,13
81092,13
81093,15
81094,15
81095,17
81096,17
81097,15
81098,15
81099,13
81100,15
81101,20
81102,11
81103,10
81104,19
81105,13
81106,10
81107,19
81108,27
81109,14
81110,8
81111,9
81112,13
81113,14
81114,18
81115,16
81116,14
81117,17
81118,17
81119,15
81120,21
81121,10
81122,13
81123,16
81124,14
81125,16
81126,20
81127,21
81128,13
81129,19
81130,14
81131,12
81132,19
81133,13
81134,11
81135,16
81136,15
81137,8
81138,12
81139,13
81140,16
81141,17
81142,15
81143,16
81144,11
81145,17
81146,20
81147,19
81148,16
81149,14
81150,13
81151,15
81152,23
81153,17
81154,16
81155,14
81156,10
81157,18
81158,18
81159,19
81160,15
81161,13
81162,17
81163,14
81164,14
81165,15
81166,16
81167,14
81168,14
81169,19
81170,12
81171,15
81172,15
81173,9
81174,20
81175,27
81176,13
81177,18
81178,23
81179,17
81180,10
81181,19
81182,10
81183,21
81184,17
81185,16
81186,14
81187,15
81188,20
81189,21
81190,11
81191,17
81192,16
81193,21
81194,16
81195,21
81196,10
81197,15
81198,9
81199,15
81200,16
81201,13
81202,13
81203,14
81204,8
81205,17
81206,18
81207,22
81208,12
81209,17
81210,15
81211,20
81212,16
81213,23
81214,21
81215,14
81216,12
81217,9
81218,17
81219,14
81220,12
81221,15
81222,10
81223,12
81224,14
81225,18
81226,11
81227,16
81228,10
81229,14
81230,29
81231,16
81232,17
81233,19
81234,17
81235,16
81236,18
81237,12
81238,11
81239,16
81240,16
81241,16
81242,17
81243,13
81244,20
81245,12
81246,11
81247,14
81248,16
81249,4
81250,13
81251,14
81252,17
81253,17
81254,17
81255,20
81256,18
81257,10
81258,18
81259,18
81260,10
81261,17
81262,10
81263,14
81264,11
81265,14
81266,12
81267,17
81268,17
81269,13
81270,11
81271,15
81272,8
81273,14
81274,17
81275,12
81276,16
81277,18
81278,14
81279,16
81280,18
81281,14
81282,21
81283,9
81284,12
81285,10
81286,13
81287,15
81288,12
81289,13
81290,13
81291,20
81292,17
81293,7
81294,9
81295,23
81296,20
81297,13
81298,9
81299,22
81300,15
81301,13
81302,11
81303,14
81304,9
81305,26
81306,10
81307,14
81308,14
81309,16
81310,10
81311,7
81312,12
81313,15
81314,22
81315,18
81316,14
81317,15
81318,17
81319,6
81320,14
81321,18
81322,13
81323,16
81324,20
81325,15
81326,25
81327,14
81328,12
81329,20
81330,10
81331,21
81332,17
81333,14
81334,16
81335,17
81336,12
81337,7
81338,20
81339,12
81340,13
81341,11
81342,9
81343,20
81344,16
81345,11
81346,13
81347,12
81348,18
81349,12
81350,13
81351,14
81352,13
81353,12
81354,17
81355,6
81356,14
81357,15
81358,12
81359,23
81360,11
81361,17
81362,14
81363,14
81364,9
81365,14
81366,16
81367,15
81368,11
81369,10
81370,10
81371,11
81372,16
81373,13
81374,12
81375,15
81376,27
81377,12
81378,13
81379,17
81380,21
81381,12
81382,8
81383,14
81384,15
81385,20
81386,9
81387,19
81388,14
81389,16
81390,14
81391,14
81392,14
81393,11
81394,6
81395,12
81396,13
81397,14
81398,12
81399,19
81400,17
81401,14
81402,13
81403,12
81404,21
81405,12
81406,13
81407,13
81408,16
81409,17
81410,18
81411,13
81412,13
81413,14
81414,12
81415,20
81416,10
81417,5
81418,8
81419,18
81420,11
81421,15
81422,12
81423,11
81424,14
81425,14
81426,13
81427,10
81428,17
81429,12
81430,15
81431,13
81432,12
81433,14
81434,15
81435,17
81436,12
81437,10
81438,13
81439,6
81440,22
81441,16
81442,10
81443,16
81444,7
81445,14
81446,14
81447,13
81448,15
81449,18
81450,10
81451,11
81452,23
81453,17
81454,20
81455,9
81456,7
81457,17
81458,10
81459,9
81460,21
81461,22
81462,11
81463,9
81464,14
81465,17
81466,12
81467,11
81468,15
81469,15
81470,15
81471,10
81472,14
81473,15
81474,7
81475,12
81476,21
81477,18
81478,17
81479,12
81480,6
81481,21
81482,12
81483,12
81484,12
81485,20
81486,11
81487,17
81488,11
81489,14
81490,15
81491,9
81492,13
81493,14
81494,13
81495,17
81496,12
81497,11
81498,17
81499,10
81500,14
81501,14
81502,14
81503,14
81504,16
81505,20
81506,16
81507,18
81508,13
81509,24
81510,15
81511,16
81512,17
81513,14
81514,15
81515,14
81516,14
81517,12
81518,12
81519,10
81520,12
81521,13
81522,16
81523,18
81524,14
81525,24
81526,10
81527,15
81528,8
81529,12
81530,15
81531,15
81532,12
81533,14
81534,15
81535,14
81536,12
81537,12
81538,15
81539,22
81540,7
81541,18
81542,23
81543,14
81544,15
81545,12
81546,18
81547,18
81548,17
81549,8
81550,13
81551,11
81552,12
81553,11
81554,9
81555,12
81556,15
81557,19
81558,16
81559,15
81560,11
81561,9
81562,14
81563,15
81564,15
81565,16
81566,13
81567,19
81568,12
81569,14
81570,16
81571,14
81572,11
81573,21
81574,7
81575,16
81576,16
81577,11
81578,11
81579,12
81580,16
81581,12
81582,15
81583,14
81584,12
81585,12
81586,13
81587,11
81588,12
81589,17
81590,10
81591,15
81592,13
81593,9
81594,15
81595,13
81596,12
81597,17
81598,16
81599,15
81600,15
81601,17
81602,13
81603,12
81604,17
81605,15
81606,13
81607,12
81608,10
81609,13
81610,12
81611,16
81612,21
81613,13
81614,13
81615,12
81616,12
81617,8
81618,17
81619,22
81620,16
81621,22
81622,10
81623,12
81624,11
81625,16
81626,18
81627,14
81628,8
81629,18
81630,24
81631,15
81632,22
81633,17
81634,16
81635,11
81636,20
81637,14
81638,18
81639,10
81640,12
81641,12
81642,7
81643,13
81644,18
81645,11
81646,12
81647,20
81648,14
81649,8
81650,17
81651,14
81652,12
81653,15
81654,21
81655,14
81656,6
81657,11
81658,13
81659,18
81660,15
81661,17
81662,21
81663,8
81664,15
81665,11
81666,12
81667,15
81668,13
81669,18
81670,13
81671,11
81672,17
81673,11
81674,14
81675,7
81676,19
81677,16
81678,11
81679,12
81680,5
81681,17
81682,13
81683,7
81684,16
81685,10
81686,20
81687,13
81688,14
81689,11
81690,15
81691,16
81692,13
81693,16
81694,16
81695,17
81696,14
81697,19
81698,16
81699,19
81700,16
81701,15
81702,9
81703,18
81704,23
81705,17
81706,13
81707,14
81708,18
81709,18
81710,14
81711,16
81712,4
81713,13
81714,12
81715,18
81716,12
81717,14
81718,14
81719,20
81720,16
81721,18
81722,15
81723,16
81724,18
81725,17
81726,13
81727,10
81728,10
81729,12
81730,11
81731,12
81732,14
81733,23
81734,16
81735,18
81736,22
81737,16
81738,18
81739,15
81740,12
81741,14
81742,17
81743,12
81744,12
81745,11
81746,12
81747,9
81748,20
81749,19
81750,10
81751,15
81752,14
81753,14
81754,8
81755,19
81756,12
81757,24
81758,16
81759,13
81760,12
81761,24
81762,19
81763,15
81764,11
81765,23
81766,12
81767,17
81768,18
81769,13
81770,18
81771,17
81772,17
81773,17
81774,16
81775,14
81776,17
81777,20
81778,18
81779,17
81780,18
81781,15
81782,14
81783,18
81784,22
81785,18
81786,20
81787,15
81788,8
81789,9
81790,14
81791,14
81792,15
81793,15
81794,12
81795,16
81796,14
81797,16
81798,20
81799,7
81800,20
81801,14
81802,16
81803,19
81804,11
81805,19
81806,12
81807,29
81808,16
81809,13
81810,9
81811,15
81812,12
81813,15
81814,18
81815,13
81816,12
81817,13
81818,12
81819,14
81820,15
81821,16
81822,17
81823,12
81824,14
81825,23
81826,12
81827,18
81828,18
81829,17
81830,21
81831,15
81832,9
81833,26
81834,15
81835,14
81836,11
81837,22
81838,24
81839,13
81840,16
81841,19
81842,18
81843,16
81844,13
81845,15
81846,19
81847,19
81848,17
81849,15
81850,25
81851,12
81852,8
81853,11
81854,10
81855,17
81856,3
81857,19
81858,13
81859,11
81860,15
81861,17
81862,9
81863,13
81864,17
81865,15
81866,14
81867,18
81868,12
81869,16
81870,10
81871,20
81872,18
81873,15
81874,15
81875,25
81876,15
81877,9
81878,10
81879,13
81880,16
81881,13
81882,14
81883,14
81884,20
81885,13
81886,17
81887,10
81888,10
81889,13
81890,11
81891,6
81892,20
81893,14
81894,9
81895,12
81896,17
81897,19
81898,14
81899,20
81900,14
81901,18
81902,10
81903,9
81904,5
81905,14
81906,18
81907,15
81908,18
81909,13
81910,21
81911,14
81912,21
81913,23
81914,15
81915,15
81916,15
81917,15
81918,13
81919,12
81920,16
81921,14
81922,15
81923,5
81924,14
81925,11
81926,17
81927,11
81928,20
81929,20
81930,20
81931,19
81932,10
81933,15
81934,14
81935,12
81936,10
81937,13
81938,13
81939,13
81940,15
81941,14
81942,13
81943,11
81944,19
81945,12
81946,16
81947,13
81948,9
81949,13
81950,15
81951,15
81952,11
81953,13
81954,10
81955,13
81956,17
81957,8
81958,12
81959,16
81960,9
81961,15
81962,16
81963,13
81964,16
81965,18
81966,13
81967,18
81968,18
81969,14
81970,9
81971,14
81972,14
81973,32
81974,11
81975,15
81976,16
81977,18
81978,15
81979,16
81980,20
81981,13
81982,12
81983,13
81984,17
81985,12
81986,12
81987,10
81988,13
81989,21
81990,14
81991,8
81992,17
81993,11
81994,11
81995,6
81996,25
81997,14
81998,19
81999,13
82000,9
82001,10
82002,17
82003,13
82004,10
82005,16
82006,9
82007,23
82008,15
82009,13
82010,13
82011,16
82012,17
82013,10
82014,14
82015,13
82016,11
82017,12
82018,11
82019,14
82020,11
82021,15
82022,10
82023,11
82024,19
82025,19
82026,13
82027,17
82028,14
82029,15
82030,12
82031,14
82032,18
82033,14
82034,12
82035,18
82036,15
82037,11
82038,13
82039,10
82040,18
82041,16
82042,29
82043,14
82044,13
82045,18
82046,14
82047,14
82048,16
82049,18
82050,10
82051,21
82052,17
82053,10
82054,7
82055,19
82056,10
82057,23
82058,10
82059,11
82060,26
82061,12
82062,12
82063,15
82064,16
82065,12
82066,12
82067,12
82068,8
82069,9
82070,12
82071,13
82072,17
82073,18
82074,11
82075,11
82076,16
82077,14
82078,15
82079,6
82080,8
82081,7
82082,9
82083,12
82084,16
82085,17
82086,13
82087,12
82088,15
82089,8
82090,22
82091,26
82092,18
82093,17
82094,12
82095,14
82096,17
82097,24
82098,18
82099,16
82100,15
82101,12
82102,18
82103,14
82104,17
82105,14
82106,14
82107,8
82108,21
82109,14
82110,15
82111,12
82112,15
82113,4
82114,15
82115,11
82116,20
82117,17
82118,11
82119,17
82120,18
82121,13
82122,11
82123,15
82124,14
82125,9
82126,13
82127,12
82128,19
82129,17
82130,19
82131,19
82132,10
82133,13
82134,18
82135,15
82136,18
82137,11
82138,11
82139,21
82140,17
82141,5
82142,11
82143,13
82144,10
82145,12
82146,19
82147,12
82148,16
82149,21
82150,18
82151,13
82152,11
82153,15
82154,14
82155,12
82156,10
82157,9
82158,13
82159,17
82160,13
82161,10
82162,10
82163,15
82164,22
82165,7
82166,16
82167,22
82168,15
82169,10
82170,14
82171,10
82172,9
82173,20
82174,16
82175,16
82176,15
82177,17
82178,24
82179,20
82180,15
82181,15
82182,21
82183,13
82184,14
82185,10
82186,11
82187,15
82188,10
82189,13
82190,15
82191,12
82192,16
82193,14
82194,15
82195,20
82196,16
82197,15
82198,14
82199,16
82200,21
82201,18
82202,11
82203,14
82204,20
82205,15
82206,16
82207,12
82208,13
82209,11
82210,17
82211,18
82212,14
82213,23
82214,16
82215,20
82216,16
82217,7
82218,15
82219,14
82220,15
82221,18
82222,16
82223,15
82224,14
82225,19
82226,10
82227,18
82228,13
82229,12
82230,15
82231,19
82232,13
82233,14
82234,13
82235,18
82236,18
82237,20
82238,18
82239,21
82240,13
82241,14
82242,16
82243,17
82244,18
82245,19
82246,23
82247,10
82248,14
82249,23
82250,7
82251,15
82252,15
82253,19
82254,15
82255,18
82256,17
82257,16
82258,26
82259,17
82260,16
82261,13
82262,15
82263,17
82264,19
82265,17
82266,15
82267,17
82268,14
82269,13
82270,11
82271,17
82272,18
82273,10
82274,14
82275,14
82276,9
82277,16
82278,16
82279,16
82280,22
82281,17
82282,19
82283,18
82284,22
82285,15
82286,7
82287,14
82288,16
82289,18
82290,11
82291,15
82292,18
82293,15
82294,20
82295,10
82296,21
82297,11
82298,17
82299,13
82300,22
82301,15
82302,20
82303,11
82304,19
82305,20
82306,15
82307,24
82308,13
82309,13
82310,16
82311,27
82312,17
82313,23
82314,21
82315,14
82316,18
82317,12
82318,14
82319,19
82320,19
82321,19
82322,12
82323,15
82324,13
82325,10
82326,15
82327,17
82328,16
82329,16
82330,14
82331,19
82332,12
82333,11
82334,13
82335,16
82336,20
82337,15
82338,19
82339,15
82340,15
82341,22
82342,17
82343,11
82344,21
82345,18
82346,11
82347,19
82348,7
82349,15
82350,24
82351,15
82352,14
82353,15
82354,16
82355,14
82356,11
82357,12
82358,11
82359,15
82360,13
82361,14
82362,13
82363,16
82364,12
82365,19
82366,10
82367,12
82368,19
82369,14
82370,10
82371,16
82372,15
82373,15
82374,8
82375,14
82376,12
82377,18
82378,19
82379,15
82380,26
82381,16
82382,27
82383,16
82384,13
82385,11
82386,15
82387,15
82388,18
82389,11
82390,11
82391,16
82392,13
82393,16
82394,20
82395,12
82396,19
82397,12
82398,14
82399,11
82400,16
82401,8
82402,12
82403,14
82404,19
82405,16
82406,17
82407,29
82408,21
82409,18
82410,14
82411,7
82412,22
82413,14
82414,17
82415,13
82416,16
82417,6
82418,13
82419,9
82420,12
82421,13
82422,19
82423,19
82424,18
82425,28
82426,15
82427,7
82428,14
82429,16
82430,9
82431,9
82432,9
82433,20
82434,14
82435,13
82436,17
82437,16
82438,12
82439,15
82440,17
82441,16
82442,15
82443,15
82444,14
82445,9
82446,13
82447,8
82448,18
82449,14
82450,15
82451,10
82452,17
82453,14
82454,15
82455,10
82456,14
82457,20
82458,10
82459,15
82460,10
82461,9
82462,15
82463,13
82464,11
82465,13
82466,15
82467,21
82468,12
82469,10
82470,12
82471,11
82472,15
82473,24
82474,14
82475,16
82476,7
82477,9
82478,15
82479,21
82480,16
82481,14
82482,20
82483,10
82484,13
82485,14
82486,14
82487,11
82488,16
82489,14
82490,16
82491,8
82492,14
82493,17
82494,10
82495,16
82496,11
82497,7
82498,29
82499,9
82500,18
82501,15
82502,13
82503,13
82504,11
82505,12
82506,16
82507,18
82508,20
82509,11
82510,19
82511,15
82512,11
82513,10
82514,15
82515,16
82516,15
82517,14
82518,18
82519,13
82520,12
82521,17
82522,12
82523,15
82524,10
82525,21
82526,12
82527,14
82528,10
82529,15
82530,14
82531,10
82532,14
82533,14
82534,16
82535,11
82536,14
82537,13
82538,14
82539,21
82540,16
82541,13
82542,14
82543,17
82544,15
82545,16
82546,11
82547,17
82548,12
82549,10
82550,13
82551,11
82552,14
82553,12
82554,9
82555,11
82556,18
82557,15
82558,8
82559,20
82560,11
82561,15
82562,12
82563,20
82564,18
82565,25
82566,14
82567,12
82568,16
82569,15
82570,12
82571,14
82572,14
82573,16
82574,20
82575,12
82576,13
82577,9
82578,16
82579,25
82580,12
82581,18
82582,15
82583,15
82584,13
82585,13
82586,31
82587,24
82588,13
82589,21
82590,23
82591,12
82592,14
82593,14
82594,20
82595,16
82596,20
82597,16
82598,7
82599,7
82600,7
82601,16
82602,18
82603,14
82604,13
82605,10
82606,15
82607,14
82608,9
82609,12
82610,7
82611,7
82612,9
82613,13
82614,12
82615,13
82616,7
82617,7
82618,8
82619,17
82620,21
82621,6
82622,11
82623,10
82624,13
82625,18
82626,10
82627,21
82628,15
82629,27
82630,8
82631,8
82632,19
82633,16
82634,15
82635,11
82636,9
82637,7
82638,7
82639,6
82640,9
82641,9
82642,24
82643,6
82644,9
82645,7
82646,10
82647,14
82648,4
82649,9
82650,18
82651,8
82652,24
82653,19
82654,19
82655,11
82656,30
82657,13
82658,18
82659,28
82660,10
82661,11
82662,12
82663,15
82664,17
82665,20
82666,11
82667,13
82668,12
82669,14
82670,23
82671,15
82672,16
82673,15
82674,18
82675,16
82676,9
82677,11
82678,11
82679,16
82680,13
82681,13
82682,10
82683,15
82684,17
82685,14
82686,14
82687,10
82688,20
82689,16
82690,13
82691,13
82692,14
82693,13
82694,18
82695,17
82696,15
82697,23
82698,17
82699,23
82700,10
82701,19
82702,16
82703,12
82704,18
82705,15
82706,17
82707,13
82708,13
82709,18
82710,9
82711,15
82712,18
82713,16
82714,17
82715,14
82716,13
82717,16
82718,12
82719,18
82720,10
82721,22
82722,11
82723,10
82724,11
82725,15
82726,12
82727,16
82728,13
82729,16
82730,19
82731,16
82732,14
82733,10
82734,14
82735,22
82736,12
82737,15
82738,14
82739,10
82740,16
82741,14
82742,19
82743,19
82744,22
82745,12
82746,12
82747,9
82748,12
82749,12
82750,11
82751,9
82752,18
82753,13
82754,17
82755,14
82756,17
82757,8
82758,18
82759,12
82760,19
82761,13
82762,18
82763,14
82764,11
82765,19
82766,10
82767,15
82768,19
82769,10
82770,21
82771,18
82772,17
82773,17
82774,11
82775,11
82776,11
82777,13
82778,17
82779,16
82780,17
82781,15
82782,17
82783,16
82784,12
82785,11
82786,16
82787,16
82788,17
82789,17
82790,15
82791,18
82792,13
82793,15
82794,10
82795,11
82796,11
82797,12
82798,15
82799,11
82800,9
82801,17
82802,16
82803,16
82804,21
82805,15
82806,16
82807,12
82808,16
82809,15
82810,16
82811,18
82812,14
82813,8
82814,16
82815,15
82816,13
82817,21
82818,9
82819,21
82820,16
82821,28
82822,15
82823,20
82824,15
82825,17
82826,16
82827,22
82828,15
82829,23
82830,19
82831,20
82832,16
82833,17
82834,15
82835,11
82836,17
82837,16
82838,19
82839,18
82840,18
82841,19
82842,17
82843,15
82844,22
82845,27
82846,15
82847,17
82848,21
82849,17
82850,11
82851,11
82852,20
82853,23
82854,7
82855,18
82856,13
82857,10
82858,16
82859,11
82860,12
82861,18
82862,17
82863,17
82864,20
82865,15
82866,9
82867,5
82868,13
82869,10
82870,11
82871,14
82872,13
82873,13
82874,19
82875,12
82876,13
82877,14
82878,9
82879,17
82880,11
82881,16
82882,21
82883,13
82884,14
82885,13
82886,15
82887,14
82888,15
82889,13
82890,20
82891,20
82892,16
82893,12
82894,7
82895,10
82896,14
82897,11
82898,19
82899,14
82900,12
82901,10
82902,7
82903,10
82904,12
82905,14
82906,8
82907,13
82908,15
82909,13
82910,13
82911,19
82912,12
82913,14
82914,15
82915,22
82916,14
82917,15
82918,10
82919,13
82920,17
82921,10
82922,14
82923,15
82924,9
82925,13
82926,17
82927,21
82928,19
82929,19
82930,18
82931,19
82932,15
82933,14
82934,11
82935,7
82936,12
82937,9
82938,10
82939,6
82940,18
82941,11
82942,17
82943,15
82944,11
82945,9
82946,16
82947,12
82948,17
82949,29
82950,6
82951,24
82952,29
82953,17
82954,11
82955,23
82956,7
82957,19
82958,7
82959,16
82960,13
82961,16
82962,25
82963,13
82964,15
82965,7
82966,13
82967,19
82968,9
82969,15
82970,14
82971,18
82972,14
82973,12
82974,11
82975,19
82976,17
82977,17
82978,12
82979,16
82980,11
82981,16
82982,21
82983,28
82984,5
82985,10
82986,21
82987,16
82988,10
82989,14
82990,12
82991,14
82992,13
82993,16
82994,19
82995,12
82996,12
82997,14
82998,16
82999,20
83000,22
83001,19
83002,11
83003,15
83004,11
83005,9
83006,10
83007,14
83008,17
83009,10
83010,18
83011,17
83012,10
83013,12
83014,16
83015,10
83016,11
83017,14
83018,10
83019,12
83020,11
83021,15
83022,19
83023,21
83024,17
83025,10
83026,16
83027,14
83028,13
83029,11
83030,11
83031,11
83032,11
83033,9
83034,15
83035,27
83036,19
83037,10
83038,14
83039,14
83040,19
83041,13
83042,10
83043,16
83044,14
83045,16
83046,9
83047,14
83048,8
83049,15
83050,6
83051,17
83052,10
83053,18
83054,12
83055,11
83056,15
83057,10
83058,12
83059,14
83060,12
83061,15
83062,18
83063,14
83064,22
83065,16
83066,21
83067,21
83068,20
83069,11
83070,11
83071,17
83072,16
83073,10
83074,19
83075,21
83076,14
83077,19
83078,15
83079,16
83080,13
83081,13
83082,14
83083,10
83084,15
83085,16
83086,13
83087,13
83088,12
83089,12
83090,14
83091,12
83092,16
83093,17
83094,16
83095,15
83096,10
83097,16
83098,12
83099,14
83100,9
83101,17
83102,16
83103,15
83104,14
83105,14
83106,19
83107,9
83108,23
83109,9
83110,14
83111,13
83112,16
83113,19
83114,17
83115,12
83116,13
83117,16
83118,13
83119,14
83120,10
83121,14
83122,12
83123,13
83124,12
83125,15
83126,15
83127,15
83128,21
83129,14
83130,23
83131,19
83132,5
83133,15
83134,22
83135,15
83136,20
83137,20
83138,21
83139,18
83140,22
83141,27
83142,24
83143,14
83144,21
83145,20
83146,21
83147,13
83148,4
83149,7
83150,26
83151,22
83152,27
83153,28
83154,28
83155,23
83156,16
83157,23
83158,21
83159,21
83160,25
83161,22
83162,7
83163,21
83164,16
83165,22
83166,19
83167,19
83168,24
83169,17
83170,16
83171,20
83172,25
83173,18
83174,21
83175,23
83176,21
83177,23
83178,22
83179,17
83180,27
83181,17
83182,23
83183,29
83184,21
83185,22
83186,21
83187,19
83188,22
83189,18
83190,19
83191,23
83192,23
83193,21
83194,20
83195,22
83196,21
83197,19
83198,22
83199,20
83200,21
83201,20
83202,26
83203,21
83204,18
83205,23
83206,18
83207,22
83208,23
83209,23
83210,21
83211,22
83212,16
83213,24
83214,21
83215,20
83216,25
83217,25
83218,20
83219,21
83220,20
83221,20
83222,20
83223,26
83224,22
83225,25
83226,19
83227,25
83228,23
83229,24
83230,18
83231,20
83232,19
83233,24
83234,6
83235,23
83236,26
83237,28
83238,22
83239,16
83240,22
83241,25
83242,22
83243,21
83244,22
83245,17
83246,19
83247,22
83248,23
83249,22
83250,20
83251,24
83252,23
83253,21
83254,17
83255,18
83256,26
83257,17
83258,27
83259,26
83260,22
83261,20
83262,21
83263,21
83264,23
83265,14
83266,22
83267,22
83268,21
83269,21
83270,19
83271,20
83272,21
83273,31
83274,25
83275,28
83276,26
83277,22
83278,28
83279,26
83280,29
83281,34
83282,20
83283,19
83284,19
83285,21
83286,16
83287,19
83288,21
83289,17
83290,25
